(9, 21)
(9, 21)
(9, 20)
(18, 11)
(10, 19)
(9, 19)
(8, 19)
(7, 19)
(6, 19)
(6, 20)
(6, 21)
(6, 21)
(5, 21)
(4, 21)
(4, 20)
(4, 20)
(5, 20)
(1, 19)
(1, 19)
(1, 19)
(1, 19)
(1, 19)
(1, 19)
(1, 17)
(1, 17)
(1, 17)
(18, 11)
(18, 11)
(3, 19)
(3, 20)
(4, 20)
(5, 20)
(5, 20)
(5, 20)
(6, 20)
(6, 19)
(6, 18)
(6, 19)
(6, 19)
(0, 18)
(0, 18)
(0, 18)
(0, 18)
(0, 18)
(0, 18)
(0, 18)
(0, 18)
(0, 18)
(0, 18)
(0, 18)
(0, 18)
(1, 15)
(1, 15)
(18, 11)
(2, 14)
(1, 14)
(0, 14)
(0, 15)
(0, 15)
(0, 14)
(1, 14)
(2, 14)
(3, 14)
(4, 14)
(18, 11)
(5, 15)
(4, 15)
(3, 15)
(2, 15)
(2, 14)
(1, 14)
(0, 14)
(0, 15)
(0, 16)
(0, 17)
(0, 17)
(0, 16)
(0, 15)
(1, 15)
(0, 14)
(1, 14)
(2, 14)
(2, 13)
(2, 12)
(2, 11)
(2, 12)
(2, 11)
(2, 12)
(2, 11)
(2, 12)
(3, 12)
(3, 13)
(2, 13)
(2, 12)
(3, 12)
(2, 5)
(2, 5)
(1, 15)
(1, 15)
(1, 15)
(1, 15)
(18, 11)
(3, 15)
(2, 15)
(2, 14)
(2, 13)
(2, 12)
(2, 11)
(2, 12)
(2, 11)
(2, 12)
(2, 11)
(2, 12)
(3, 13)
(4, 14)
(2, 5)
(2, 5)
(2, 5)
(2, 5)
(2, 5)
(2, 5)
(2, 5)
(2, 5)
(2, 5)
(2, 5)
(2, 5)
(2, 5)
(0, 3)
(18, 11)
(3, 7)
(2, 7)
(1, 7)
(0, 7)
(0, 6)
(0, 5)
(0, 4)
(0, 4)
(0, 5)
(0, 6)
(0, 7)
(1, 7)
(2, 7)
(3, 8)
(4, 8)
(5, 8)
(6, 8)
(6, 7)
(6, 6)
(7, 6)
(7, 7)
(6, 7)
(6, 6)
(6, 5)
(6, 5)
(7, 0)
(18, 11)
(6, 6)
(6, 6)
(2, 0)
(1, 0)
(1, 0)
(6, 3)
(6, 3)
(6, 3)
(6, 3)
(6, 3)
(6, 3)
(6, 3)
(11, 0)
(7, 11)
(8, 11)
(9, 11)
(11, 0)
(11, 0)
(11, 0)
(11, 0)
(11, 0)
(8, 11)
(11, 0)
(8, 10)
(8, 9)
(9, 9)
(9, 8)
(9, 7)
(9, 6)
(9, 2)
(9, 2)
(7, 10)
(7, 4)
(6, 4)
(13, 11)
(8, 4)
(7, 4)
(7, 4)
(8, 4)
(7, 4)
(7, 4)
(7, 5)
(7, 5)
(6, 6)
(6, 6)
(6, 6)
(6, 7)
(6, 7)
(6, 7)
(5, 4)
(4, 4)
(4, 5)
(4, 4)
(5, 4)
(5, 4)
(5, 4)
(6, 3)
(7, 3)
(7, 3)
(7, 3)
(7, 3)
(8, 4)
(9, 4)
(9, 5)
(9, 6)
(9, 7)
(9, 8)
(9, 9)
(8, 9)
(8, 10)
(8, 10)
(8, 10)
(8, 11)
(9, 11)
(10, 11)
(9, 11)
(8, 11)
(7, 10)
(7, 10)
(7, 10)
(7, 10)
(8, 11)
(8, 10)
(8, 9)
(7, 9)
(7, 8)
(7, 8)
(8, 9)
(7, 9)
(7, 8)
(7, 8)
(6, 8)
(6, 8)
(6, 9)
(6, 9)
(5, 9)
(5, 10)
(5, 11)
(7, 10)
(6, 10)
(6, 10)
(6, 10)
(5, 11)
(6, 11)
(7, 11)
(8, 11)
(8, 11)
(9, 11)
(10, 11)
(11, 11)
(12, 11)
(12, 11)
(7, 3)
(6, 3)
(6, 3)
(6, 3)
(13, 11)
(7, 11)
(7, 11)
(8, 11)
(8, 10)
(8, 11)
(9, 11)
(7, 6)
(7, 6)
(7, 6)
(7, 3)
(7, 3)
(6, 3)
(6, 3)
(6, 6)
(6, 6)
(7, 6)
(7, 6)
(13, 11)
(8, 4)
(8, 3)
(8, 2)
(8, 3)
(8, 2)
(9, 2)
(10, 2)
(6, 3)
(6, 3)
(6, 3)
(2, 0)
(2, 0)
(2, 0)
(2, 0)
(2, 0)
(2, 0)
(1, 0)
(1, 0)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(5, 3)
(5, 2)
(4, 2)
(4, 2)
(2, 0)
(5, 3)
(5, 3)
(5, 2)
(6, 2)
(0, 2)
(0, 2)
(0, 2)
(0, 2)
(13, 11)
(0, 2)
(13, 11)
(13, 11)
(3, 2)
(3, 2)
(3, 2)
(4, 2)
(0, 2)
(6, 3)
(6, 3)
(6, 3)
(6, 3)
(6, 3)
(7, 2)
(8, 2)
(9, 2)
(10, 2)
(11, 2)
(12, 2)
(11, 2)
(12, 2)
(11, 2)
(12, 2)
(12, 2)
(13, 2)
(13, 11)
(13, 11)
(11, 2)
(12, 2)
(11, 2)
(10, 2)
(9, 2)
(8, 2)
(8, 3)
(8, 3)
(7, 10)
(7, 10)
(7, 10)
(7, 10)
(7, 10)
(7, 10)
(7, 10)
(7, 10)
(7, 10)
(7, 10)
(7, 10)
(6, 10)
(6, 10)
(6, 3)
(13, 11)
(8, 11)
(8, 10)
(8, 9)
(8, 10)
(8, 11)
(9, 11)
(9, 11)
(10, 11)
(10, 11)
(10, 11)
(13, 11)
(11, 11)
(11, 12)
(12, 12)
(13, 12)
(6, 3)
(6, 3)
(2, 0)
(2, 0)
(2, 0)
(2, 0)
(2, 0)
(8, 11)
(8, 11)
(8, 10)
(8, 9)
(9, 9)
(9, 8)
(9, 7)
(9, 6)
(9, 5)
(7, 3)
(13, 11)
(13, 11)
(8, 3)
(8, 2)
(9, 2)
(10, 2)
(11, 2)
(12, 2)
(11, 2)
(12, 2)
(11, 2)
(7, 3)
(13, 11)
(12, 2)
(11, 2)
(12, 2)
(11, 2)
(12, 2)
(11, 2)
(10, 2)
(10, 2)
(10, 2)
(13, 2)
(11, 0)
(11, 0)
(13, 2)
(13, 11)
(12, 2)
(11, 2)
(10, 2)
(9, 2)
(8, 2)
(8, 3)
(8, 4)
(7, 4)
(7, 4)
(7, 4)
(7, 4)
(7, 10)
(7, 10)
(7, 10)
(7, 10)
(7, 10)
(7, 10)
(7, 10)
(13, 11)
(8, 10)
(8, 11)
(8, 11)
(15, 6)
(15, 6)
(15, 11)
(15, 11)
(15, 11)
(15, 11)
(15, 11)
(15, 11)
(14, 14)
(14, 14)
(14, 14)
(14, 14)
(14, 14)
(15, 6)
(15, 6)
(15, 11)
(15, 11)
(15, 11)
(15, 11)
(15, 11)
(17, 11)
(15, 11)
(15, 11)
(15, 11)
(14, 14)
(14, 14)
(14, 14)
(14, 14)
(14, 14)
(11, 10)
(11, 10)
(11, 10)
(11, 10)
(11, 10)
(11, 10)
(15, 6)
(15, 6)
(15, 11)
(15, 11)
(15, 11)
(15, 11)
(15, 11)
(15, 11)
(14, 14)
(14, 14)
(14, 14)
(14, 14)
(14, 14)
(14, 14)
(11, 10)
(15, 6)
(15, 6)
(15, 11)
(15, 11)
(15, 11)
(15, 11)
(11, 11)
(11, 11)
(11, 10)
(15, 6)
(15, 11)
(15, 11)
(15, 6)
(15, 6)
(12, 10)
(13, 10)
(14, 10)
(15, 10)
(15, 10)
(17, 11)
(15, 11)
(15, 11)
(14, 14)
(14, 14)
(14, 14)
(14, 14)
(14, 14)
(14, 14)
(14, 14)
(11, 10)
(11, 10)
(11, 10)
(13, 12)
(12, 12)
(12, 13)
(12, 14)
(12, 15)
(12, 15)
(11, 15)
(11, 16)
(11, 17)
(11, 17)
(11, 16)
(11, 16)
(11, 15)
(12, 15)
(7, 17)
(7, 17)
(7, 17)
(7, 17)
(7, 17)
(7, 17)
(7, 17)
(7, 17)
(5, 16)
(12, 16)
(12, 16)
(12, 16)
(12, 16)
(11, 10)
(11, 10)
(13, 15)
(12, 15)
(11, 15)
(10, 15)
(10, 14)
(10, 13)
(10, 13)
(10, 13)
(10, 13)
(11, 13)
(11, 12)
(11, 12)
(11, 11)
(11, 10)
(11, 10)
(13, 12)
(14, 12)
(15, 12)
(16, 12)
(17, 12)
(17, 12)
(16, 12)
(16, 12)
(15, 11)
(17, 11)
(11, 10)
(11, 10)
(11, 10)
(11, 10)
(11, 10)
(11, 10)
(11, 10)
(16, 13)
(16, 12)
(16, 11)
(16, 10)
(15, 11)
(11, 10)
(11, 10)
(11, 10)
(11, 10)
(11, 10)
(16, 11)
(16, 10)
(17, 10)
(17, 9)
(17, 8)
(17, 7)
(17, 7)
(15, 11)
(17, 11)
(17, 11)
(15, 11)
(15, 11)
(15, 11)
(10, 5)
(11, 10)
(16, 10)
(15, 10)
(15, 6)
(11, 10)
(11, 10)
(11, 10)
(11, 10)
(11, 10)
(11, 10)
(11, 10)
(11, 10)
(12, 11)
(11, 10)
(15, 11)
(15, 11)
(11, 6)
(11, 6)
(11, 6)
(11, 6)
(11, 10)
(11, 6)
(11, 10)
(11, 6)
(11, 10)
(11, 10)
(12, 8)
(12, 7)
(12, 8)
(12, 7)
(12, 9)
(12, 8)
(12, 8)
(11, 6)
(11, 6)
(11, 6)
(11, 10)
(11, 6)
(11, 10)
(11, 6)
(11, 10)
(12, 8)
(12, 7)
(12, 6)
(12, 6)
(12, 5)
(12, 4)
(12, 3)
(12, 4)
(12, 3)
(12, 2)
(12, 2)
(12, 1)
(12, 1)
(14, 3)
(11, 10)
(13, 3)
(13, 3)
(12, 3)
(11, 3)
(10, 3)
(10, 2)
(10, 1)
(10, 2)
(10, 3)
(10, 3)
(11, 3)
(7, 5)
(7, 5)
(7, 5)
(7, 5)
(7, 5)
(6, 6)
(6, 6)
(6, 6)
(11, 10)
(8, 5)
(8, 4)
(8, 5)
(8, 5)
(8, 5)
(9, 5)
(8, 5)
(8, 5)
(8, 4)
(7, 4)
(7, 0)
(7, 0)
(7, 0)
(11, 10)
(8, 3)
(7, 3)
(7, 2)
(7, 1)
(7, 1)
(6, 1)
(6, 1)
(6, 2)
(7, 2)
(7, 3)
(6, 3)
(5, 3)
(4, 3)
(4, 3)
(11, 10)
(5, 4)
(5, 3)
(4, 3)
(4, 3)
(5, 3)
(6, 3)
(7, 3)
(8, 3)
(9, 3)
(2, 6)
(2, 6)
(2, 6)
(2, 6)
(11, 10)
(7, 4)
(7, 4)
(6, 4)
(7, 4)
(8, 4)
(11, 6)
(12, 1)
(10, 5)
(10, 5)
(11, 4)
(10, 4)
(9, 4)
(8, 4)
(7, 4)
(7, 4)
(10, 17)
(10, 17)
(10, 17)
(10, 17)
(6, 12)
(6, 12)
(6, 12)
(6, 12)
(6, 12)
(6, 12)
(6, 12)
(6, 12)
(8, 10)
(8, 10)
(8, 10)
(8, 10)
(8, 10)
(8, 7)
(8, 7)
(8, 7)
(7, 6)
(7, 5)
(7, 4)
(7, 3)
(7, 2)
(7, 1)
(7, 1)
(8, 1)
(9, 1)
(10, 1)
(10, 2)
(10, 3)
(11, 3)
(12, 3)
(12, 2)
(12, 1)
(11, 1)
(11, 1)
(11, 1)
(11, 1)
(11, 1)
(10, 0)
(10, 0)
(11, 17)
(10, 1)
(10, 2)
(10, 3)
(10, 2)
(7, 10)
(7, 9)
(7, 8)
(7, 7)
(7, 7)
(7, 7)
(6, 7)
(5, 7)
(5, 8)
(10, 5)
(10, 6)
(10, 7)
(10, 7)
(10, 8)
(10, 9)
(10, 10)
(10, 11)
(10, 12)
(10, 13)
(11, 13)
(11, 5)
(11, 5)
(11, 17)
(11, 17)
(11, 17)
(11, 17)
(11, 17)
(11, 17)
(10, 12)
(10, 11)
(10, 10)
(10, 10)
(11, 10)
(12, 10)
(12, 9)
(11, 9)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(11, 17)
(10, 5)
(10, 4)
(10, 3)
(10, 3)
(10, 2)
(10, 1)
(10, 1)
(11, 1)
(11, 1)
(11, 1)
(11, 1)
(9, 7)
(12, 1)
(11, 1)
(11, 1)
(11, 1)
(11, 1)
(10, 10)
(10, 9)
(10, 9)
(10, 10)
(10, 11)
(10, 12)
(10, 13)
(10, 14)
(10, 15)
(10, 16)
(11, 16)
(11, 16)
(11, 16)
(12, 16)
(10, 17)
(11, 17)
(16, 7)
(16, 8)
(16, 9)
(16, 9)
(16, 10)
(15, 10)
(16, 10)
(16, 9)
(16, 8)
(16, 7)
(16, 6)
(16, 5)
(16, 4)
(16, 3)
(15, 3)
(14, 3)
(13, 3)
(12, 3)
(12, 2)
(12, 1)
(11, 1)
(11, 5)
(11, 5)
(11, 5)
(11, 17)
(7, 4)
(7, 3)
(7, 2)
(7, 1)
(6, 1)
(5, 1)
(6, 1)
(6, 1)
(6, 12)
(8, 10)
(8, 10)
(8, 10)
(8, 7)
(8, 7)
(8, 7)
(8, 7)
(11, 17)
(7, 7)
(7, 6)
(7, 5)
(7, 5)
(10, 17)
(10, 17)
(10, 17)
(10, 17)
(7, 1)
(6, 1)
(7, 17)
(7, 17)
(10, 17)
(6, 1)
(10, 17)
(10, 17)
(11, 17)
(11, 17)
(11, 17)
(11, 17)
(11, 17)
(9, 0)
(9, 0)
(9, 1)
(9, 1)
(9, 1)
(8, 1)
(8, 1)
(8, 2)
(8, 3)
(8, 3)
(8, 3)
(9, 3)
(8, 3)
(8, 2)
(8, 1)
(7, 1)
(6, 1)
(6, 5)
(6, 5)
(6, 5)
(8, 7)
(8, 7)
(8, 7)
(11, 17)
(11, 17)
(11, 17)
(11, 17)
(7, 5)
(7, 6)
(7, 7)
(7, 8)
(7, 9)
(7, 10)
(7, 11)
(7, 10)
(7, 10)
(7, 9)
(8, 14)
(8, 15)
(7, 15)
(7, 16)
(6, 16)
(6, 16)
(7, 17)
(10, 17)
(11, 17)
(8, 16)
(7, 16)
(6, 16)
(10, 17)
(7, 17)
(11, 12)
(11, 12)
(11, 12)
(11, 12)
(11, 12)
(10, 16)
(11, 16)
(11, 12)
(11, 12)
(11, 12)
(9, 10)
(9, 10)
(9, 10)
(6, 12)
(10, 13)
(10, 12)
(10, 12)
(10, 11)
(10, 10)
(10, 9)
(10, 8)
(11, 8)
(12, 8)
(12, 9)
(11, 9)
(9, 10)
(9, 10)
(11, 17)
(11, 17)
(11, 17)
(11, 17)
(11, 17)
(10, 4)
(10, 5)
(10, 6)
(10, 7)
(10, 8)
(10, 9)
(10, 10)
(10, 10)
(9, 10)
(9, 10)
(11, 12)
(11, 17)
(10, 12)
(10, 11)
(10, 11)
(10, 10)
(11, 10)
(11, 9)
(11, 9)
(11, 9)
(10, 9)
(10, 9)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(1, 6)
(1, 6)
(1, 6)
(1, 6)
(1, 6)
(1, 6)
(1, 6)
(1, 15)
(1, 15)
(1, 15)
(1, 15)
(18, 11)
(18, 11)
(1, 15)
(1, 15)
(1, 15)
(1, 15)
(1, 6)
(1, 6)
(1, 6)
(1, 6)
(1, 6)
(1, 6)
(1, 6)
(1, 6)
(1, 6)
(1, 6)
(1, 6)
(1, 15)
(1, 15)
(1, 15)
(1, 15)
(18, 11)
(18, 11)
(1, 15)
(1, 15)
(1, 15)
(1, 15)
(2, 16)
(0, 18)
(0, 18)
(0, 18)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(1, 6)
(1, 6)
(1, 6)
(1, 6)
(1, 6)
(1, 6)
(1, 6)
(1, 15)
(1, 15)
(1, 15)
(1, 15)
(18, 11)
(18, 11)
(1, 15)
(1, 15)
(21, 17)
(21, 17)
(21, 16)
(1, 15)
(1, 15)
(1, 15)
(19, 14)
(19, 14)
(19, 14)
(18, 15)
(17, 15)
(17, 16)
(16, 16)
(17, 16)
(19, 16)
(19, 16)
(19, 16)
(19, 16)
(19, 16)
(19, 16)
(19, 16)
(20, 15)
(18, 11)
(15, 21)
(16, 21)
(17, 21)
(18, 21)
(18, 20)
(18, 19)
(18, 20)
(18, 19)
(19, 19)
(19, 18)
(19, 17)
(19, 17)
(19, 18)
(19, 19)
(19, 19)
(18, 19)
(19, 16)
(19, 16)
(19, 16)
(17, 21)
(17, 21)
(17, 21)
(16, 21)
(17, 21)
(17, 20)
(17, 20)
(18, 11)
(15, 19)
(14, 19)
(13, 19)
(13, 20)
(12, 20)
(12, 21)
(12, 21)
(12, 20)
(12, 19)
(13, 19)
(12, 19)
(12, 19)
(13, 19)
(12, 19)
(11, 19)
(10, 19)
(9, 19)
(9, 20)
(9, 21)
(9, 21)
(9, 19)
(9, 19)
(7, 21)
(7, 21)
(7, 21)
(7, 21)
(7, 21)
(7, 21)
(7, 21)
(4, 19)
(4, 19)
(4, 19)
(4, 19)
(18, 11)
(6, 20)
(5, 20)
(4, 20)
(3, 20)
(3, 19)
(2, 19)
(2, 19)
(2, 18)
(2, 17)
(2, 17)
(3, 17)
(3, 18)
(3, 19)
(3, 20)
(4, 20)
(5, 20)
(5, 20)
(5, 20)
(0, 18)
(0, 18)
(6, 19)
(6, 19)
(7, 19)
(6, 19)
(6, 18)
(6, 17)
(5, 17)
(5, 16)
(4, 16)
(4, 15)
(3, 15)
(2, 15)
(2, 14)
(1, 14)
(0, 14)
(1, 14)
(1, 14)
(1, 14)
(0, 18)
(0, 18)
(0, 18)
(1, 15)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(18, 11)
(4, 15)
(5, 15)
(4, 15)
(3, 15)
(2, 15)
(2, 14)
(1, 14)
(0, 14)
(0, 15)
(0, 16)
(0, 17)
(0, 17)
(0, 16)
(0, 15)
(0, 14)
(18, 11)
(1, 14)
(1, 14)
(2, 14)
(2, 13)
(2, 12)
(2, 11)
(2, 12)
(2, 11)
(2, 12)
(2, 11)
(2, 12)
(1, 15)
(1, 15)
(2, 12)
(3, 12)
(1, 15)
(1, 15)
(1, 15)
(18, 11)
(2, 14)
(2, 15)
(2, 15)
(3, 15)
(2, 15)
(2, 14)
(2, 13)
(2, 12)
(2, 11)
(2, 12)
(2, 11)
(2, 12)
(2, 11)
(2, 12)
(3, 12)
(18, 11)
(4, 15)
(3, 15)
(2, 15)
(2, 14)
(2, 13)
(2, 12)
(2, 11)
(2, 10)
(2, 9)
(2, 8)
(2, 7)
(2, 6)
(2, 6)
(2, 6)
(3, 7)
(2, 7)
(1, 7)
(0, 7)
(0, 6)
(0, 5)
(0, 4)
(0, 4)
(0, 4)
(7, 0)
(7, 0)
(7, 0)
(7, 0)
(18, 11)
(3, 8)
(4, 8)
(5, 8)
(6, 8)
(6, 7)
(6, 6)
(7, 6)
(7, 0)
(7, 0)
(7, 0)
(18, 11)
(6, 6)
(6, 5)
(6, 5)
(7, 0)
(3, 11)
(3, 11)
(3, 11)
(6, 9)
(6, 9)
(6, 9)
(6, 9)
(6, 9)
(6, 9)
(7, 5)
(7, 5)
(6, 5)
(6, 4)
(4, 5)
(4, 5)
(5, 2)
(5, 2)
(10, 9)
(10, 9)
(7, 2)
(8, 2)
(9, 2)
(6, 9)
(6, 9)
(7, 6)
(7, 6)
(7, 6)
(5, 5)
(5, 4)
(4, 4)
(4, 6)
(4, 5)
(10, 9)
(10, 9)
(10, 9)
(10, 9)
(10, 9)
(10, 9)
(10, 9)
(10, 9)
(10, 9)
(10, 9)
(6, 4)
(7, 5)
(10, 9)
(6, 6)
(5, 6)
(5, 6)
(5, 6)
(5, 5)
(5, 4)
(10, 9)
(4, 3)
(3, 3)
(3, 2)
(4, 6)
(4, 6)
(4, 6)
(4, 5)
(5, 4)
(5, 4)
(5, 5)
(5, 6)
(5, 6)
(6, 6)
(5, 6)
(6, 6)
(5, 6)
(7, 5)
(4, 5)
(5, 4)
(5, 3)
(4, 3)
(4, 2)
(3, 2)
(2, 2)
(2, 2)
(2, 2)
(4, 5)
(5, 2)
(5, 2)
(5, 2)
(4, 6)
(4, 6)
(4, 6)
(5, 3)
(6, 3)
(7, 3)
(8, 3)
(9, 3)
(9, 2)
(5, 2)
(10, 9)
(6, 4)
(6, 5)
(5, 5)
(5, 5)
(5, 4)
(5, 4)
(6, 4)
(6, 4)
(11, 6)
(11, 7)
(11, 8)
(11, 8)
(10, 9)
(7, 8)
(8, 8)
(8, 8)
(7, 8)
(8, 8)
(6, 2)
(6, 2)
(6, 2)
(6, 7)
(5, 5)
(5, 4)
(5, 3)
(5, 5)
(5, 4)
(5, 3)
(6, 3)
(6, 2)
(6, 2)
(5, 2)
(5, 2)
(4, 5)
(4, 5)
(4, 5)
(5, 6)
(5, 5)
(5, 4)
(6, 4)
(6, 3)
(6, 3)
(5, 3)
(4, 3)
(3, 3)
(4, 3)
(3, 0)
(3, 0)
(3, 0)
(3, 0)
(6, 2)
(10, 9)
(4, 3)
(4, 2)
(3, 2)
(2, 2)
(2, 2)
(2, 2)
(2, 2)
(4, 5)
(10, 9)
(2, 1)
(3, 1)
(3, 2)
(3, 3)
(3, 2)
(4, 2)
(3, 2)
(3, 2)
(3, 2)
(3, 2)
(2, 2)
(4, 2)
(4, 2)
(4, 2)
(3, 2)
(3, 0)
(3, 0)
(4, 5)
(4, 5)
(4, 5)
(4, 5)
(5, 2)
(5, 2)
(10, 9)
(6, 3)
(7, 3)
(7, 2)
(7, 3)
(8, 3)
(9, 3)
(9, 2)
(9, 2)
(6, 2)
(6, 2)
(5, 2)
(5, 2)
(7, 5)
(10, 9)
(7, 3)
(3, 1)
(3, 2)
(4, 2)
(4, 2)
(3, 2)
(2, 2)
(3, 0)
(10, 9)
(10, 9)
(10, 9)
(2, 2)
(2, 2)
(3, 2)
(4, 2)
(4, 2)
(4, 2)
(3, 2)
(3, 2)
(10, 9)
(2, 2)
(2, 2)
(3, 2)
(2, 2)
(3, 2)
(2, 2)
(2, 2)
(2, 2)
(3, 3)
(4, 3)
(5, 3)
(6, 3)
(6, 4)
(6, 4)
(6, 4)
(7, 4)
(7, 3)
(8, 3)
(9, 3)
(10, 9)
(7, 2)
(8, 2)
(9, 2)
(8, 2)
(7, 2)
(7, 3)
(7, 2)
(8, 2)
(9, 2)
(7, 5)
(6, 2)
(6, 2)
(6, 2)
(10, 9)
(7, 3)
(7, 2)
(8, 2)
(9, 2)
(7, 4)
(6, 4)
(5, 4)
(5, 3)
(4, 3)
(3, 3)
(3, 2)
(7, 4)
(7, 3)
(8, 3)
(9, 3)
(5, 2)
(5, 2)
(6, 4)
(6, 5)
(5, 5)
(6, 5)
(6, 6)
(4, 5)
(4, 5)
(4, 5)
(4, 5)
(5, 2)
(5, 2)
(5, 2)
(4, 5)
(10, 9)
(7, 3)
(8, 3)
(7, 3)
(8, 3)
(7, 3)
(7, 3)
(0, 8)
(0, 7)
(1, 7)
(2, 7)
(2, 7)
(10, 9)
(2, 5)
(2, 4)
(2, 3)
(2, 2)
(2, 2)
(2, 2)
(3, 2)
(4, 2)
(4, 2)
(4, 2)
(4, 3)
(4, 3)
(2, 13)
(1, 13)
(1, 13)
(6, 10)
(6, 10)
(6, 10)
(6, 10)
(6, 10)
(6, 10)
(6, 10)
(13, 11)
(13, 11)
(13, 11)
(10, 11)
(9, 11)
(8, 11)
(7, 11)
(7, 11)
(8, 11)
(8, 10)
(11, 1)
(12, 1)
(12, 1)
(12, 2)
(11, 2)
(10, 2)
(9, 2)
(9, 2)
(8, 2)
(6, 3)
(6, 3)
(6, 3)
(8, 4)
(7, 4)
(7, 4)
(8, 4)
(7, 4)
(7, 4)
(7, 5)
(7, 5)
(7, 4)
(7, 5)
(6, 5)
(6, 5)
(6, 4)
(6, 4)
(6, 4)
(6, 7)
(13, 11)
(4, 4)
(5, 4)
(5, 4)
(5, 4)
(5, 3)
(5, 3)
(5, 4)
(6, 4)
(7, 4)
(6, 10)
(6, 10)
(6, 10)
(6, 10)
(6, 10)
(7, 10)
(7, 10)
(11, 13)
(11, 13)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(10, 11)
(9, 11)
(8, 11)
(8, 10)
(8, 10)
(8, 10)
(8, 11)
(7, 7)
(7, 7)
(7, 7)
(7, 7)
(7, 7)
(13, 11)
(8, 9)
(7, 9)
(7, 8)
(7, 8)
(6, 8)
(6, 8)
(6, 9)
(7, 9)
(0, 11)
(0, 11)
(0, 11)
(0, 11)
(7, 10)
(7, 10)
(7, 10)
(13, 11)
(13, 11)
(7, 11)
(8, 11)
(8, 11)
(9, 11)
(10, 11)
(11, 11)
(12, 11)
(12, 11)
(7, 10)
(7, 10)
(7, 10)
(6, 10)
(6, 10)
(2, 13)
(7, 10)
(7, 10)
(7, 10)
(13, 11)
(13, 11)
(10, 11)
(9, 11)
(8, 11)
(8, 10)
(8, 11)
(8, 10)
(8, 9)
(9, 9)
(9, 8)
(9, 7)
(9, 6)
(7, 5)
(8, 4)
(8, 3)
(8, 2)
(8, 3)
(8, 2)
(9, 2)
(7, 3)
(7, 3)
(6, 3)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(8, 4)
(7, 4)
(6, 4)
(6, 4)
(5, 4)
(5, 3)
(5, 2)
(4, 2)
(5, 2)
(4, 2)
(5, 3)
(5, 2)
(4, 2)
(4, 2)
(5, 2)
(0, 2)
(0, 2)
(0, 2)
(13, 11)
(5, 2)
(4, 2)
(3, 2)
(2, 2)
(1, 2)
(2, 2)
(1, 2)
(2, 2)
(3, 2)
(3, 2)
(3, 2)
(4, 2)
(3, 2)
(2, 2)
(6, 6)
(6, 6)
(13, 11)
(6, 2)
(7, 2)
(8, 2)
(9, 2)
(10, 2)
(11, 2)
(12, 2)
(11, 2)
(12, 2)
(11, 2)
(12, 2)
(12, 2)
(11, 2)
(12, 2)
(11, 2)
(7, 3)
(7, 3)
(7, 3)
(7, 3)
(6, 3)
(6, 3)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(7, 11)
(8, 11)
(8, 11)
(8, 10)
(8, 9)
(8, 10)
(8, 11)
(9, 11)
(10, 11)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(13, 11)
(11, 12)
(12, 12)
(13, 12)
(6, 10)
(6, 10)
(6, 10)
(7, 10)
(7, 10)
(7, 7)
(7, 7)
(13, 11)
(8, 11)
(8, 10)
(8, 9)
(9, 9)
(9, 8)
(9, 7)
(9, 6)
(9, 5)
(9, 4)
(8, 4)
(9, 4)
(8, 3)
(8, 2)
(9, 2)
(10, 2)
(11, 2)
(12, 2)
(11, 2)
(12, 2)
(7, 3)
(7, 3)
(13, 11)
(13, 11)
(11, 2)
(12, 2)
(11, 2)
(12, 2)
(11, 2)
(10, 2)
(10, 2)
(10, 2)
(9, 2)
(10, 2)
(11, 2)
(11, 2)
(12, 2)
(7, 3)
(7, 3)
(7, 3)
(7, 3)
(7, 3)
(6, 3)
(6, 3)
(6, 6)
(13, 11)
(7, 4)
(7, 4)
(8, 4)
(9, 4)
(9, 5)
(9, 6)
(9, 7)
(9, 8)
(9, 9)
(9, 9)
(8, 9)
(13, 11)
(13, 11)
(13, 11)
(4, 26)
(4, 26)
(4, 26)
(4, 26)
(6, 24)
(6, 24)
(6, 24)
(6, 24)
(6, 24)
(9, 24)
(9, 24)
(9, 24)
(9, 24)
(9, 27)
(9, 27)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
(22, 20)
